#program;length;compiler;opt;energy(J);time(s);run
bitset;512;g++;-O2;5,55;0,192005742;12
bitset;512;g++;-O2;5,61;0,192161634;13
bitset;512;g++;-O2;5,64;0,191927977;14
bitset;1024;g++;-O2;11,03;0,380717457;0
bitset;1024;g++;-O2;10,98;0,380824676;1
bitset;1024;g++;-O2;10,86;0,380766508;2
bitset;1024;g++;-O2;10,99;0,380744998;3
bitset;1024;g++;-O2;10,97;0,380724349;4
bitset;1024;g++;-O2;10,94;0,380546577;5
bitset;1024;g++;-O2;10,98;0,380752772;6
bitset;1024;g++;-O2;11,06;0,380563879;7
bitset;1024;g++;-O2;10,97;0,380583907;8
bitset;1024;g++;-O2;11,06;0,381155556;9
bitset;1024;g++;-O2;11,19;0,380966952;10
bitset;1024;g++;-O2;11,02;0,380676910;11
bitset;1024;g++;-O2;10,95;0,380615927;12
bitset;1024;g++;-O2;11,03;0,380784902;13
bitset;1024;g++;-O2;11,12;0,380447982;14
bitset;2048;g++;-O2;21,70;0,758029546;0
bitset;2048;g++;-O2;22,03;0,757876590;1
bitset;2048;g++;-O2;22,02;0,757263194;2
bitset;2048;g++;-O2;21,82;0,757349985;3
bitset;2048;g++;-O2;21,88;0,757411441;4
bitset;2048;g++;-O2;21,80;0,757277751;5
bitset;2048;g++;-O2;21,93;0,757399409;6
bitset;2048;g++;-O2;21,72;0,757693489;7
bitset;2048;g++;-O2;21,93;0,757800568;8
bitset;2048;g++;-O2;21,74;0,757505867;9
bitset;2048;g++;-O2;21,97;0,757907228;10
bitset;2048;g++;-O2;21,77;0,757408184;11
bitset;2048;g++;-O2;22,14;0,757873755;12
bitset;2048;g++;-O2;21,77;0,757388868;13
bitset;2048;g++;-O2;21,68;0,757601186;14
bvector;512;g++;-O2;5,76;0,194824291;0
bvector;512;g++;-O2;5,70;0,195229599;1
bvector;512;g++;-O2;5,69;0,194901806;2
bvector;512;g++;-O2;5,77;0,194804304;3
bvector;512;g++;-O2;5,69;0,194992866;4
bvector;512;g++;-O2;5,74;0,195163235;5
bvector;512;g++;-O2;5,70;0,195173243;6
bvector;512;g++;-O2;5,69;0,195192489;7
bvector;512;g++;-O2;5,72;0,195011060;8
bvector;512;g++;-O2;5,76;0,195237363;9
bvector;512;g++;-O2;5,74;0,195051005;10
bvector;512;g++;-O2;5,83;0,195278981;11
bvector;512;g++;-O2;5,73;0,194964614;12
bvector;512;g++;-O2;5,70;0,195043862;13
bvector;512;g++;-O2;5,74;0,194909671;14
bvector;1024;g++;-O2;11,22;0,385799316;0
bvector;1024;g++;-O2;11,33;0,386071916;1
bvector;1024;g++;-O2;11,27;0,386497431;2
bvector;1024;g++;-O2;11,34;0,386056667;3
bvector;1024;g++;-O2;11,16;0,386015601;4
bvector;1024;g++;-O2;11,31;0,386490047;5
bvector;1024;g++;-O2;11,36;0,386099407;6
bvector;1024;g++;-O2;11,34;0,385847466;7
bvector;1024;g++;-O2;11,29;0,386140083;8
bvector;1024;g++;-O2;11,37;0,387119895;9
bvector;1024;g++;-O2;11,35;0,385903911;10
bvector;1024;g++;-O2;11,34;0,386620110;11
bvector;1024;g++;-O2;11,33;0,385739103;12
bvector;1024;g++;-O2;11,24;0,386168696;13
bvector;1024;g++;-O2;11,35;0,386130505;14
bvector;2048;g++;-O2;22,40;0,768126732;0
bvector;2048;g++;-O2;22,36;0,768049627;1
bvector;2048;g++;-O2;22,35;0,767787397;2
bvector;2048;g++;-O2;22,38;0,767708450;3
bvector;2048;g++;-O2;22,42;0,768077220;4
bvector;2048;g++;-O2;22,59;0,769143342;5
bvector;2048;g++;-O2;22,58;0,769250693;6
bvector;2048;g++;-O2;22,56;0,768007760;7
bvector;2048;g++;-O2;22,49;0,767771768;8
bvector;2048;g++;-O2;22,53;0,768180102;9
bvector;2048;g++;-O2;22,43;0,768447451;10
bvector;2048;g++;-O2;22,37;0,768155065;11
bvector;2048;g++;-O2;22,45;0,768911158;12
bvector;2048;g++;-O2;22,43;0,767795012;13
bvector;2048;g++;-O2;22,48;0,768923100;14
cvector;512;g++;-O2;6,61;0,229350144;0
cvector;512;g++;-O2;6,64;0,229679932;1
cvector;512;g++;-O2;6,54;0,229373770;2
cvector;512;g++;-O2;6,52;0,229003547;3
cvector;512;g++;-O2;6,66;0,230031238;4
cvector;512;g++;-O2;6,56;0,229123832;5
cvector;512;g++;-O2;6,55;0,229826655;6
cvector;512;g++;-O2;6,68;0,230322443;7
cvector;512;g++;-O2;6,44;0,229853337;8
cvector;512;g++;-O2;6,57;0,230019516;9
cvector;512;g++;-O2;6,55;0,229641841;10
cvector;512;g++;-O2;6,41;0,229057388;11
cvector;512;g++;-O2;6,60;0,229669522;12
cvector;512;g++;-O2;6,59;0,229652370;13
cvector;512;g++;-O2;6,47;0,230013015;14
cvector;1024;g++;-O2;12,83;0,455889637;0
cvector;1024;g++;-O2;12,88;0,455708899;1
cvector;1024;g++;-O2;13,12;0,455873927;2
cvector;1024;g++;-O2;13,12;0,456489378;3
cvector;1024;g++;-O2;12,86;0,455667532;4
cvector;1024;g++;-O2;13,09;0,455285948;5
cvector;1024;g++;-O2;12,88;0,455399040;6
cvector;1024;g++;-O2;13,14;0,456018698;7
cvector;1024;g++;-O2;12,77;0,455598633;8
cvector;1024;g++;-O2;12,96;0,455680767;9
cvector;1024;g++;-O2;12,88;0,455596308;10
cvector;1024;g++;-O2;12,96;0,456055527;11
cvector;1024;g++;-O2;12,78;0,455560251;12
cvector;1024;g++;-O2;13,09;0,457026913;13
cvector;1024;g++;-O2;12,99;0,455290848;14
cvector;2048;g++;-O2;25,76;0,907352068;0
cvector;2048;g++;-O2;25,65;0,908118171;1
cvector;2048;g++;-O2;26,05;0,908789936;2
cvector;2048;g++;-O2;26,03;0,908019796;3
cvector;2048;g++;-O2;25,70;0,906714276;4
cvector;2048;g++;-O2;25,53;0,907011151;5
cvector;2048;g++;-O2;25,57;0,906611465;6
cvector;2048;g++;-O2;26,08;0,911152503;7
cvector;2048;g++;-O2;25,67;0,907097894;8
cvector;2048;g++;-O2;25,94;0,908731087;9
cvector;2048;g++;-O2;25,77;0,908275204;10
cvector;2048;g++;-O2;25,98;0,907890605;11
cvector;2048;g++;-O2;26,04;0,908156742;12
cvector;2048;g++;-O2;26,16;0,908777914;13
cvector;2048;g++;-O2;25,66;0,907745064;14
string;512;g++;-O2;6,57;0,229803463;0
string;512;g++;-O2;6,54;0,229945087;1
string;512;g++;-O2;6,64;0,230238896;2
string;512;g++;-O2;6,64;0,229787733;3
string;512;g++;-O2;6,53;0,229093075;4
string;512;g++;-O2;6,62;0,230258964;5
string;512;g++;-O2;6,70;0,229865249;6
string;512;g++;-O2;6,50;0,230202889;7
string;512;g++;-O2;6,55;0,230116818;8
string;512;g++;-O2;6,60;0,229715729;9
string;512;g++;-O2;6,55;0,230131956;10
string;512;g++;-O2;6,56;0,229702494;11
string;512;g++;-O2;6,58;0,230464499;12
string;512;g++;-O2;6,72;0,229996484;13
string;512;g++;-O2;6,59;0,230129913;14
string;1024;g++;-O2;13,12;0,457008368;0
string;1024;g++;-O2;13,14;0,456719368;1
string;1024;g++;-O2;12,89;0,456076326;2
string;1024;g++;-O2;12,98;0,456324831;3
string;1024;g++;-O2;13,08;0,456740378;4
string;1024;g++;-O2;12,91;0,456388390;5
string;1024;g++;-O2;13,00;0,455341672;6
string;1024;g++;-O2;12,95;0,455867996;7
string;1024;g++;-O2;13,10;0,456546034;8
string;1024;g++;-O2;13,10;0,457820746;9
string;1024;g++;-O2;12,96;0,455834935;10
string;1024;g++;-O2;13,06;0,456692097;11
string;1024;g++;-O2;12,93;0,457143941;12
string;1024;g++;-O2;13,05;0,457090702;13
string;1024;g++;-O2;13,01;0,456729767;14
string;2048;g++;-O2;25,96;0,908070020;0
string;2048;g++;-O2;25,77;0,908497290;1
string;2048;g++;-O2;26,14;0,907204563;2
string;2048;g++;-O2;25,73;0,907090339;3
string;2048;g++;-O2;26,05;0,909004678;4
string;2048;g++;-O2;25,75;0,909110776;5
string;2048;g++;-O2;25,51;0,907983148;6
string;2048;g++;-O2;26,01;0,908583120;7
string;2048;g++;-O2;25,76;0,908140423;8
string;2048;g++;-O2;25,96;0,909184464;9
string;2048;g++;-O2;25,69;0,907310682;10
string;2048;g++;-O2;26,06;0,908398334;11
