make[1]: se entra en el directorio '/home/gustavo/src/papers/2024/energy/c++'
#program;length;compiler;opt;energy(J);time(s);run
dbitset;1024;clang++;-O3;148,72;3,069822377;1720731734159
dbitset;1024;clang++;-O3;146,21;3,082888488;1720731737254
dbitset;1024;clang++;-O3;149,10;3,085125423;1720731740352
dbitset;1024;clang++;-O3;146,21;3,086576869;1720731743451
dbitset;1024;clang++;-O3;145,09;3,081525138;1720731746545
dbitset;8192;clang++;-O3;1.167,58;24,665032034;1720731772925
dbitset;8192;clang++;-O3;1.195,92;24,675039114;1720731797612
dbitset;8192;clang++;-O3;1.171,08;24,669186605;1720731822294
dbitset;8192;clang++;-O3;1.161,34;24,673447466;1720731846979
dbitset;8192;clang++;-O3;1.202,78;24,674167193;1720731871666
dbitset;8192;clang++;-O3;1.220,53;24,677164931;1720731896356
dbitset;8192;clang++;-O3;1.188,05;24,675663291;1720731921044
dbitset;8192;clang++;-O3;1.205,47;24,673197779;1720731945729
dbitset;8192;clang++;-O3;1.168,53;24,514537071;1720731970256
dbitset;8192;clang++;-O3;1.169,02;24,599659305;1720731994868
dbitset;8192;clang++;-O3;1.190,17;24,666963083;1720732019548
dbitset;8192;clang++;-O3;1.185,65;24,622068691;1720732044182
dbitset;8192;clang++;-O3;1.172,29;24,661848794;1720732068856
dbitset;8192;clang++;-O3;1.170,57;24,693328057;1720732093562
dbitset;8192;clang++;-O3;1.164,58;24,665302566;1720732118240
string;128;clang++;-O3;6,09;0,122978006;1720732120241
string;128;clang++;-O3;6,22;0,123911682;1720732120377
string;128;clang++;-O3;6,14;0,124715215;1720732120514
string;128;clang++;-O3;6,07;0,123966514;1720732120651
string;128;clang++;-O3;5,78;0,123616741;1720732120787
string;128;clang++;-O3;5,40;0,123356934;1720732120922
string;128;clang++;-O3;5,32;0,124024654;1720732121059
string;128;clang++;-O3;5,54;0,123634253;1720732121195
string;128;clang++;-O3;5,67;0,123600490;1720732121331
string;128;clang++;-O3;5,79;0,125489825;1720732121469
string;128;clang++;-O3;5,78;0,123380298;1720732121605
string;128;clang++;-O3;5,69;0,123244835;1720732121741
string;128;clang++;-O3;5,66;0,124213057;1720732121877
string;128;clang++;-O3;5,80;0,124137134;1720732122014
string;128;clang++;-O3;5,66;0,124470458;1720732122151
string;1024;clang++;-O3;53,45;1,183008751;1720732125200
string;1024;clang++;-O3;54,25;1,182001717;1720732126394
string;1024;clang++;-O3;56,16;1,185466429;1720732127592
string;1024;clang++;-O3;56,26;1,180409709;1720732128785
string;1024;clang++;-O3;54,32;1,179688379;1720732129977
string;1024;clang++;-O3;53,86;1,180367560;1720732131170
string;1024;clang++;-O3;53,28;1,182701106;1720732132365
string;1024;clang++;-O3;53,97;1,184471407;1720732133562
string;1024;clang++;-O3;53,08;1,187673698;1720732134762
string;1024;clang++;-O3;56,12;1,183013580;1720732135958
string;1024;clang++;-O3;57,36;1,185506224;1720732137156
string;1024;clang++;-O3;53,47;1,183583807;1720732138352
string;1024;clang++;-O3;51,22;1,182337586;1720732139547
string;1024;clang++;-O3;50,45;1,185815803;1720732140745
string;1024;clang++;-O3;53,56;1,184224166;1720732141942
string;8192;clang++;-O3;512,14;11,054209720;1720732154849
string;8192;clang++;-O3;507,82;11,062577094;1720732165924
string;8192;clang++;-O3;503,54;11,062420150;1720732176999
string;8192;clang++;-O3;534,31;11,108824677;1720732188120
string;8192;clang++;-O3;83,05;1,792468449;1720732189925
string;8192;clang++;-O3;82,87;1,789026941;1720732191727
string;8192;clang++;-O3;78,53;1,800970885;1720732193540
string;8192;clang++;-O3;77,22;1,789429925;1720732195342
string;8192;clang++;-O3;81,93;1,789282439;1720732197144
string;8192;clang++;-O3;82,91;1,790737630;1720732198947
