make[1]: se entra en el directorio '/home/gustavo/src/papers/2024/energy/c++'
#program;length;compiler;opt;energy(J);time(s);run
bitset;8192;clang++;-O3;117,38;2,836062758;1720727824439
bitset;8192;clang++;-O3;117,82;2,861318792;1720727827314
bitset;8192;clang++;-O3;116,90;2,888938768;1720727830216
bitset;8192;clang++;-O3;116,82;2,880676384;1720727833109
bitset;8192;clang++;-O3;119,62;2,832965255;1720727835955
bitset;8192;clang++;-O3;116,92;2,837727410;1720727838806
bitset;8192;clang++;-O3;119,70;2,873666244;1720727841693
bitset;8192;clang++;-O3;116,71;2,896780744;1720727844606
bitset;8192;clang++;-O3;116,14;2,894144414;1720727847513
bitset;8192;clang++;-O3;117,19;2,893382639;1720727850420
bvector;128;clang++;-O3;15,07;0,360617956;1720727852111
bvector;128;clang++;-O3;15,46;0,365889445;1720727852491
bvector;128;clang++;-O3;15,30;0,367539541;1720727852872
bvector;128;clang++;-O3;15,72;0,363128341;1720727853248
bvector;128;clang++;-O3;15,34;0,361194223;1720727853621
bvector;128;clang++;-O3;15,61;0,360275865;1720727853993
bvector;128;clang++;-O3;15,36;0,360700861;1720727854365
bvector;128;clang++;-O3;15,32;0,367000202;1720727854745
bvector;128;clang++;-O3;15,30;0,366951010;1720727855124
bvector;128;clang++;-O3;15,54;0,359115887;1720727855496
bvector;128;clang++;-O3;15,11;0,368733634;1720727855876
bvector;128;clang++;-O3;15,52;0,360105107;1720727856249
bvector;128;clang++;-O3;15,58;0,361754330;1720727856622
bvector;128;clang++;-O3;15,36;0,366920743;1720727857001
bvector;128;clang++;-O3;15,75;0,368093046;1720727857380
bvector;1024;clang++;-O3;120,01;2,931226345;1720727861635
bvector;1024;clang++;-O3;118,20;2,927149640;1720727864579
bvector;1024;clang++;-O3;117,25;2,927479087;1720727867520
bvector;1024;clang++;-O3;117,87;2,926588982;1720727870465
bvector;1024;clang++;-O3;117,24;2,918543329;1720727873397
bvector;1024;clang++;-O3;117,57;2,918118112;1720727876328
bvector;1024;clang++;-O3;117,91;2,924962582;1720727879265
bvector;1024;clang++;-O3;118,22;2,911341688;1720727882189
bvector;1024;clang++;-O3;121,98;2,935363747;1720727885137
bvector;1024;clang++;-O3;122,13;2,935535537;1720727888085
bvector;1024;clang++;-O3;120,10;2,933171748;1720727891031
bvector;1024;clang++;-O3;117,51;2,928717605;1720727893974
bvector;1024;clang++;-O3;118,55;2,908942573;1720727896896
bvector;1024;clang++;-O3;118,44;2,924782167;1720727899835
bvector;1024;clang++;-O3;118,19;2,909618147;1720727902758
bvector;8192;clang++;-O3;949,89;23,374463953;1720727927466
bvector;8192;clang++;-O3;947,19;23,331863722;1720727950812
bvector;8192;clang++;-O3;937,54;22,981657515;1720727973806
bvector;8192;clang++;-O3;955,50;23,288292419;1720727997108
bvector;8192;clang++;-O3;945,52;23,358340872;1720728020480
bvector;8192;clang++;-O3;951,75;23,349401050;1720728043843
bvector;8192;clang++;-O3;944,37;23,370940890;1720728067227
bvector;8192;clang++;-O3;949,71;23,416156788;1720728090657
bvector;8192;clang++;-O3;946,99;23,167542350;1720728113838
bvector;8192;clang++;-O3;957,41;22,945881757;1720728136798
bvector;8192;clang++;-O3;946,49;23,363316070;1720728160176
bvector;8192;clang++;-O3;944,95;23,358462137;1720728183548
bvector;8192;clang++;-O3;952,78;23,380534595;1720728206942
bvector;8192;clang++;-O3;948,12;23,378316948;1720728230334
bvector;8192;clang++;-O3;939,78;23,335288311;1720728253684
cvector;128;clang++;-O3;2,42;0,059729836;1720728255063
cvector;128;clang++;-O3;2,48;0,059322764;1720728255134
cvector;128;clang++;-O3;2,57;0,059652191;1720728255207
cvector;128;clang++;-O3;2,61;0,059239659;1720728255278
cvector;128;clang++;-O3;2,62;0,059162455;1720728255350
cvector;128;clang++;-O3;2,83;0,059441166;1720728255421
cvector;128;clang++;-O3;2,68;0,059233498;1720728255492
cvector;128;clang++;-O3;2,66;0,059554728;1720728255563
cvector;128;clang++;-O3;2,65;0,059131928;1720728255633
cvector;128;clang++;-O3;2,68;0,059161803;1720728255703
cvector;128;clang++;-O3;2,68;0,059226916;1720728255775
