make[1]: se entra en el directorio '/home/gustavo/src/papers/2024/energy/c++'
#program;length;compiler;opt;energy(J);time(s);run
string;2048;g++;-O2;113,28;3,357419391;1
string;2048;g++;-O2;112,57;3,358769024;2
string;2048;g++;-O2;112,71;3,353987386;3
string;2048;g++;-O2;113,30;3,356302474;4
string;2048;g++;-O2;113,59;3,359365068;5
string;2048;g++;-O2;113,39;3,358916710;6
string;2048;g++;-O2;112,83;3,359119569;7
string;2048;g++;-O2;112,28;3,352890717;8
string;2048;g++;-O2;112,28;3,353406221;9
string;2048;g++;-O2;114,29;3,307275229;10
string;2048;g++;-O2;113,34;3,301342940;11
string;2048;g++;-O2;113,77;3,359350300;12
string;2048;g++;-O2;112,50;3,358086618;13
string;2048;g++;-O2;112,49;3,354002275;14
bitset;512;g++;-O3;31,87;0,907060851;0
bitset;512;g++;-O3;31,50;0,895157072;1
bitset;512;g++;-O3;31,15;0,928170015;2
bitset;512;g++;-O3;31,41;0,913856342;3
bitset;512;g++;-O3;30,67;0,911431871;4
bitset;512;g++;-O3;31,58;0,899550633;5
bitset;512;g++;-O3;31,42;0,905432667;6
bitset;512;g++;-O3;31,40;0,906573219;7
bitset;512;g++;-O3;31,43;0,916563803;8
bitset;512;g++;-O3;30,67;0,910712647;9
bitset;512;g++;-O3;30,68;0,910374003;10
bitset;512;g++;-O3;30,71;0,917380560;11
bitset;512;g++;-O3;30,51;0,909385757;12
bitset;512;g++;-O3;31,45;0,922034418;13
bitset;512;g++;-O3;31,96;0,912351840;14
bitset;1024;g++;-O3;65,32;1,958986506;0
bitset;1024;g++;-O3;65,48;1,934838762;1
bitset;1024;g++;-O3;65,04;1,934024560;2
bitset;1024;g++;-O3;65,10;1,934468550;3
bitset;1024;g++;-O3;65,50;1,939961657;4
bitset;1024;g++;-O3;65,69;1,946842779;5
bitset;1024;g++;-O3;65,55;1,944225777;6
bitset;1024;g++;-O3;65,44;1,947700612;7
bitset;1024;g++;-O3;65,60;1,944320534;8
bitset;1024;g++;-O3;65,17;1,932733818;9
bitset;1024;g++;-O3;66,53;1,912724058;10
bitset;1024;g++;-O3;65,59;1,934199727;11
bitset;1024;g++;-O3;66,10;1,900650431;12
bitset;1024;g++;-O3;66,97;1,920609526;13
bitset;1024;g++;-O3;66,82;1,917680111;14
bitset;2048;g++;-O3;138,80;4,023718169;0
bitset;2048;g++;-O3;138,78;4,020010279;1
bitset;2048;g++;-O3;138,13;3,991748514;2
bitset;2048;g++;-O3;140,33;4,042301272;3
bitset;2048;g++;-O3;138,48;4,038360686;4
bitset;2048;g++;-O3;134,70;4,089147702;5
bitset;2048;g++;-O3;140,58;4,047940172;6
bitset;2048;g++;-O3;139,35;4,013882896;7
bitset;2048;g++;-O3;138,11;4,009219590;8
bitset;2048;g++;-O3;138,13;4,016525214;9
bitset;2048;g++;-O3;138,36;4,010781619;10
bitset;2048;g++;-O3;138,03;4,010188591;11
bitset;2048;g++;-O3;136,76;4,068498777;12
bitset;2048;g++;-O3;135,37;4,080496692;13
bitset;2048;g++;-O3;136,85;4,059300966;14
bvector;512;g++;-O3;23,09;0,672515657;0
bvector;512;g++;-O3;22,72;0,672463820;1
bvector;512;g++;-O3;22,59;0,672165602;2
bvector;512;g++;-O3;22,85;0,672811300;3
bvector;512;g++;-O3;22,66;0,671611267;4
bvector;512;g++;-O3;22,79;0,672704339;5
bvector;512;g++;-O3;22,77;0,673657000;6
bvector;512;g++;-O3;22,64;0,673219913;7
bvector;512;g++;-O3;22,65;0,672253467;8
bvector;512;g++;-O3;22,60;0,672383480;9
bvector;512;g++;-O3;22,61;0,673135075;10
bvector;512;g++;-O3;22,66;0,672874407;11
bvector;512;g++;-O3;22,75;0,672659436;12
bvector;512;g++;-O3;22,49;0,672563446;13
bvector;512;g++;-O3;22,60;0,672847537;14
bvector;1024;g++;-O3;47,43;1,412729838;0
bvector;1024;g++;-O3;47,47;1,412708678;1
bvector;1024;g++;-O3;47,35;1,410332778;2
bvector;1024;g++;-O3;47,97;1,411064936;3
bvector;1024;g++;-O3;48,04;1,411210678;4
bvector;1024;g++;-O3;47,42;1,412964977;5
bvector;1024;g++;-O3;48,82;1,387380297;6
bvector;1024;g++;-O3;47,69;1,385177630;7
bvector;1024;g++;-O3;47,72;1,380960618;8
bvector;1024;g++;-O3;48,54;1,386083424;9
bvector;1024;g++;-O3;47,78;1,386109973;10
bvector;1024;g++;-O3;48,09;1,412292321;11
bvector;1024;g++;-O3;47,95;1,409665470;12
bvector;1024;g++;-O3;47,92;1,412867555;13
bvector;1024;g++;-O3;47,12;1,408463143;14
bvector;2048;g++;-O3;100,00;2,954498189;0
bvector;2048;g++;-O3;99,31;2,957992079;1
bvector;2048;g++;-O3;98,77;2,954131513;2
bvector;2048;g++;-O3;99,96;2,952687324;3
bvector;2048;g++;-O3;99,63;2,962017202;4
bvector;2048;g++;-O3;99,20;2,958859080;5
bvector;2048;g++;-O3;98,98;2,955604356;6
bvector;2048;g++;-O3;99,11;2,955404813;7
bvector;2048;g++;-O3;99,30;2,960005513;8
bvector;2048;g++;-O3;99,00;2,955411376;9
bvector;2048;g++;-O3;99,18;2,952925831;10
bvector;2048;g++;-O3;99,33;2,956163331;11
bvector;2048;g++;-O3;99,16;2,956394954;12
bvector;2048;g++;-O3;99,01;2,958829725;13
bvector;2048;g++;-O3;100,14;2,953906814;14
cvector;512;g++;-O3;24,79;0,703822733;0
cvector;512;g++;-O3;24,48;0,714402507;1
cvector;512;g++;-O3;24,46;0,711504530;2
cvector;512;g++;-O3;24,23;0,710078404;3
cvector;512;g++;-O3;23,98;0,708863334;4
cvector;512;g++;-O3;24,11;0,709552562;5
cvector;512;g++;-O3;23,96;0,709958511;6
cvector;512;g++;-O3;24,03;0,710043379;7
cvector;512;g++;-O3;23,79;0,709667196;8
cvector;512;g++;-O3;23,95;0,709260285;9
cvector;512;g++;-O3;23,88;0,709572338;10
cvector;512;g++;-O3;24,10;0,709528998;11
cvector;512;g++;-O3;23,89;0,709890955;12
cvector;512;g++;-O3;24,18;0,713022477;13
cvector;512;g++;-O3;24,31;0,710469095;14
cvector;1024;g++;-O3;52,67;1,577132370;0
cvector;1024;g++;-O3;52,66;1,577390943;1
cvector;1024;g++;-O3;52,78;1,576213022;2
cvector;1024;g++;-O3;52,88;1,577337052;3
cvector;1024;g++;-O3;52,50;1,576027925;4
cvector;1024;g++;-O3;52,85;1,576091434;5
cvector;1024;g++;-O3;52,66;1,576735498;6
cvector;1024;g++;-O3;52,61;1,577917316;7
cvector;1024;g++;-O3;52,89;1,579836714;8
cvector;1024;g++;-O3;53,07;1,578419726;9
cvector;1024;g++;-O3;52,82;1,577418154;10
cvector;1024;g++;-O3;52,77;1,577110228;11
cvector;1024;g++;-O3;59,62;1,584833393;12
cvector;1024;g++;-O3;57,23;1,590511376;13
cvector;1024;g++;-O3;54,76;1,561337458;14
cvector;2048;g++;-O3;113,95;3,376996613;0
cvector;2048;g++;-O3;112,97;3,374218050;1
cvector;2048;g++;-O3;112,94;3,332908409;2
cvector;2048;g++;-O3;113,99;3,355971776;3
cvector;2048;g++;-O3;114,67;3,352468097;4
cvector;2048;g++;-O3;114,07;3,386704078;5
cvector;2048;g++;-O3;113,65;3,388835952;6
cvector;2048;g++;-O3;112,78;3,326451620;7
cvector;2048;g++;-O3;113,59;3,382956362;8
cvector;2048;g++;-O3;112,97;3,331919841;9
cvector;2048;g++;-O3;112,12;3,327365589;10
cvector;2048;g++;-O3;111,51;3,327506942;11
cvector;2048;g++;-O3;111,43;3,326924985;12
cvector;2048;g++;-O3;111,95;3,330583894;13
cvector;2048;g++;-O3;111,99;3,328560292;14
string;512;g++;-O3;25,47;0,748173358;0
string;512;g++;-O3;25,27;0,748955208;1
string;512;g++;-O3;25,61;0,746467329;2
string;512;g++;-O3;25,01;0,746086256;3
string;512;g++;-O3;25,12;0,746700915;4
string;512;g++;-O3;25,04;0,747063363;5
string;512;g++;-O3;24,99;0,746695916;6
string;512;g++;-O3;25,15;0,747651231;7
string;512;g++;-O3;25,08;0,746499067;8
string;512;g++;-O3;25,27;0,745922991;9
string;512;g++;-O3;24,90;0,745747694;10
string;512;g++;-O3;24,94;0,746262747;11
string;512;g++;-O3;26,03;0,741909399;12
string;512;g++;-O3;25,24;0,735390956;13
string;512;g++;-O3;25,43;0,748091735;14
string;1024;g++;-O3;54,70;1,582990098;0
string;1024;g++;-O3;54,92;1,615973617;1
string;1024;g++;-O3;54,00;1,619866914;2
string;1024;g++;-O3;54,58;1,612746285;3
string;1024;g++;-O3;53,86;1,612402612;4
string;1024;g++;-O3;53,96;1,612459810;5
string;1024;g++;-O3;54,01;1,611123802;6
string;1024;g++;-O3;53,94;1,611754040;7
string;1024;g++;-O3;54,05;1,610304671;8
string;1024;g++;-O3;54,14;1,611494525;9
string;1024;g++;-O3;54,13;1,612213840;10
string;1024;g++;-O3;54,12;1,611387284;11
string;1024;g++;-O3;54,02;1,611550801;12
string;1024;g++;-O3;54,01;1,610355396;13
string;1024;g++;-O3;53,82;1,611085009;14
string;2048;g++;-O3;115,52;3,355031719;0
string;2048;g++;-O3;114,43;3,407731068;1
string;2048;g++;-O3;113,40;3,404407046;2
string;2048;g++;-O3;113,80;3,407867934;3
string;2048;g++;-O3;113,93;3,408107622;4
string;2048;g++;-O3;114,24;3,356616321;5
string;2048;g++;-O3;114,07;3,410858314;6
string;2048;g++;-O3;113,26;3,428316354;7
string;2048;g++;-O3;114,90;3,415252025;8
string;2048;g++;-O3;114,15;3,409293979;9
string;2048;g++;-O3;114,25;3,413915217;10
string;2048;g++;-O3;123,84;3,432936119;11
string;2048;g++;-O3;127,52;3,435323160;12
string;2048;g++;-O3;129,78;3,454443046;13
string;2048;g++;-O3;113,68;3,407320201;14
make[1]: se sale del directorio '/home/gustavo/src/papers/2024/energy/c++'
