engine;pkg;cpu;sleep;diff
mt19937_64;0.79;0.208348266;0.72;.07
mt19937_64;0.86;0.208632529;0.80;.06
mt19937_64;1.00;0.209313999;0.81;.19
mt19937_64;0.88;0.208274357;0.80;.08
mt19937_64;0.92;0.208786118;0.80;.12
mt19937_64;0.95;0.207909522;0.80;.15
mt19937_64;1.00;0.207852676;0.79;.21
mt19937_64;1.01;0.207814835;0.79;.22
mt19937_64;0.88;0.208114758;0.78;.10
mt19937_64;0.92;0.207802291;0.79;.13
mt19937_64;0.91;0.208270861;0.79;.12
mt19937_64;0.94;0.207302543;0.80;.14
mt19937_64;0.80;0.208357223;0.79;.01
mt19937_64;0.81;0.209020168;0.79;.02
mt19937_64;0.97;0.210649215;0.80;.17
mt19937_64;0.89;0.208070866;0.79;.10
mt19937_64;0.95;0.208589099;0.80;.15
mt19937_64;0.89;0.207686604;0.78;.11
mt19937_64;0.95;0.207757097;0.79;.16
mt19937_64;0.99;0.209552197;0.78;.21
mt19937_64;0.89;0.207621030;0.79;.10
mt19937_64;0.85;0.207901848;0.79;.06
mt19937_64;0.96;0.207805117;0.80;.16
mt19937_64;1.01;0.208398411;0.80;.21
mt19937_64;1.00;0.208219003;0.79;.21
mt19937_64;0.97;0.207951451;0.80;.17
mt19937_64;0.97;0.207737068;0.79;.18
mt19937_64;0.91;0.207704527;0.78;.13
mt19937_64;0.97;0.207628825;0.79;.18
mt19937_64;0.88;0.208303913;0.80;.08
mt19937_64;0.92;0.207929240;0.81;.11
mt19937_64;1.00;0.207645187;0.79;.21
mt19937_64;1.01;0.210435485;0.81;.20
mt19937_64;0.88;0.207289238;0.79;.09
mt19937_64;0.97;0.207987880;0.80;.17
mt19937_64;0.93;0.210326179;0.80;.13
mt19937_64;0.93;0.208121481;0.80;.13
mt19937_64;1.00;0.208061468;0.79;.21
mt19937_64;0.99;0.208358325;0.80;.19
mt19937_64;0.97;0.209224160;0.79;.18
mt19937_64;0.95;0.207947804;0.79;.16
mt19937_64;0.99;0.207772024;0.80;.19
mt19937_64;1.01;0.208146738;0.80;.21
mt19937_64;1.00;0.207913120;0.79;.21
mt19937_64;0.89;0.208178297;0.80;.09
mt19937_64;0.84;0.207610782;0.79;.05
mt19937_64;0.96;0.207754322;0.79;.17
mt19937_64;0.93;0.207676084;0.80;.13
mt19937_64;0.99;0.207626391;0.79;.20
mt19937_64;0.96;0.208223713;0.80;.16
mt19937_64;0.88;0.208497967;0.80;.08
mt19937_64;0.93;0.207909493;0.79;.14
mt19937_64;0.90;0.207603178;0.80;.10
mt19937_64;0.99;0.208285679;0.81;.18
mt19937_64;0.83;0.208020340;0.77;.06
mt19937_64;0.90;0.207512307;0.79;.11
mt19937_64;0.94;0.207950540;0.79;.15
mt19937_64;0.97;0.208101513;0.79;.18
mt19937_64;1.00;0.208227400;0.79;.21
mt19937_64;0.82;0.207644455;0.80;.02
mt19937_64;1.01;0.208776190;0.80;.21
mt19937_64;0.90;0.208883371;0.79;.11
mt19937_64;0.90;0.209571082;0.80;.10
mt19937_64;0.95;0.208447313;0.78;.17
mt19937_64;0.83;0.208330012;0.79;.04
mt19937_64;1.00;0.207636490;0.80;.20
mt19937_64;1.00;0.207830855;0.79;.21
mt19937_64;0.81;0.207979034;0.79;.02
mt19937_64;0.93;0.208228792;0.75;.18
mt19937_64;0.90;0.208006635;0.79;.11
mt19937_64;0.94;0.208010372;0.79;.15
mt19937_64;0.98;0.208124747;0.80;.18
mt19937_64;0.90;0.208033936;0.80;.10
mt19937_64;0.98;0.210858538;0.81;.17
mt19937_64;0.96;0.208013307;0.79;.17
