engine;pkg;cpu;sleep
rand;39.91;1.526224957;30.22
rand;39.48;1.517785156;30.11
rand;39.36;1.516858919;29.99
rand;39.23;1.516698682;30.11
rand;38.73;1.514970622;29.96
ranlux24_base;13.27;0.492084422;9.77
ranlux24_base;13.23;0.489759860;9.74
ranlux24_base;13.21;0.491048980;9.75
ranlux24_base;13.28;0.490338493;9.80
ranlux24_base;13.16;0.489861630;9.74
ranlux24_base;13.26;0.488458059;9.88
ranlux24_base;13.19;0.488970556;9.77
ranlux24_base;13.14;0.485666557;9.69
ranlux24_base;13.33;0.491294864;9.78
ranlux24_base;13.38;0.495528813;9.86
ranlux24_base;13.28;0.493445396;9.82
ranlux24_base;13.12;0.486532979;9.71
ranlux24_base;13.07;0.485009219;9.64
ranlux24_base;13.20;0.490356924;9.87
ranlux24_base;13.44;0.488791959;9.73
ranlux24_base;13.12;0.485666000;9.70
ranlux24_base;13.25;0.492557514;9.76
ranlux24_base;13.18;0.487720686;9.72
ranlux24_base;13.21;0.490157642;9.78
ranlux24_base;13.18;0.487049329;9.68
ranlux24_base;13.14;0.486267059;9.68
ranlux24_base;13.39;0.497516874;9.89
ranlux24_base;13.17;0.487148432;9.78
ranlux24_base;13.53;0.498196746;9.98
ranlux24_base;13.30;0.490361059;9.76
ranlux24_base;13.29;0.488658945;9.70
ranlux24_base;13.20;0.487184311;9.68
ranlux24_base;13.10;0.486782471;9.70
ranlux24_base;13.31;0.488947092;9.73
ranlux24_base;13.29;0.490871668;9.77
ranlux24_base;13.06;0.487262534;9.72
ranlux24_base;13.42;0.489090235;9.78
ranlux24_base;13.12;0.486387403;9.71
ranlux24_base;13.27;0.491386518;9.77
ranlux24_base;13.14;0.486666635;9.66
ranlux24_base;13.08;0.485081885;9.62
ranlux24_base;13.24;0.490799822;9.74
ranlux24_base;13.12;0.487533474;9.73
ranlux24_base;13.11;0.485044495;9.66
ranlux24_base;13.32;0.488265283;9.81
ranlux24_base;13.20;0.489707352;9.75
ranlux24_base;13.23;0.489319745;9.74
ranlux24_base;13.30;0.489932653;9.73
ranlux24_base;13.21;0.486965145;9.69
ranlux24_base;13.20;0.487421805;9.68
ranlux24_base;13.25;0.488019850;9.74
ranlux24_base;13.19;0.486447305;9.67
ranlux24_base;13.27;0.491730610;9.89
ranlux24_base;13.39;0.489690581;9.76
ranlux24_base;13.27;0.489020049;9.74
ranlux24_base;13.23;0.488074579;9.71
ranlux24_base;13.15;0.486763190;9.69
ranlux24_base;13.13;0.487523354;9.68
ranlux24_base;13.23;0.489673054;9.75
ranlux24_base;13.31;0.487126799;9.68
ranlux24_base;13.12;0.486245048;9.84
ranlux24_base;13.29;0.487564300;9.70
ranlux24_base;13.09;0.485492859;9.67
ranlux24_base;13.18;0.486331782;9.70
ranlux24_base;13.43;0.492245120;9.79
ranlux24_base;13.22;0.485732379;9.65
ranlux24_base;13.30;0.486911268;9.68
ranlux24_base;13.22;0.489068108;9.74
ranlux24_base;13.36;0.487731167;9.72
ranlux24_base;13.44;0.488047618;9.74
ranlux24_base;13.39;0.488618569;9.70
ranlux24_base;13.24;0.486716458;9.67
ranlux24_base;13.17;0.485046936;9.64
ranlux24_base;13.28;0.487168364;9.70
ranlux24_base;13.25;0.486179336;9.65
ranlux24_base;13.16;0.488045203;9.71
ranlux24_base;13.32;0.487470682;9.69
ranlux24_base;13.44;0.489948568;9.79
ranlux24_base;13.09;0.487771506;9.70
ranlux24_base;13.09;0.484999156;9.60
ranlux24_base;13.00;0.491348011;9.76
ranlux24_base;13.06;0.493748418;9.79
ranlux24_base;13.04;0.491675652;9.78
ranlux24_base;13.18;0.485233827;9.63
ranlux24_base;13.13;0.485176704;9.65
ranlux24_base;13.14;0.487556577;9.82
ranlux24_base;13.23;0.488048834;9.69
ranlux24_base;13.30;0.488149086;9.72
ranlux24_base;13.16;0.487172381;9.69
ranlux24_base;13.23;0.485665073;9.65
ranlux24_base;13.14;0.488673298;9.71
ranlux24_base;13.26;0.487062574;9.70
ranlux24_base;13.36;0.489117259;9.70
ranlux24_base;13.02;0.491627510;9.88
ranlux24_base;13.40;0.488390394;9.70
ranlux24_base;13.02;0.485978977;9.66
ranlux24_base;13.33;0.487569928;9.74
ranlux24_base;13.08;0.485702486;9.70
ranlux24_base;13.26;0.486761812;9.68
ranlux24_base;13.22;0.489149451;9.72
ranlux24_base;13.41;0.493274781;9.82
ranlux24_base;13.21;0.488280267;9.75
ranlux24_base;13.64;0.493630648;9.92
ranlux24_base;13.05;0.490143878;9.76
ranlux24_base;13.08;0.493010433;9.86
ranlux48_base;10.14;0.362991957;7.25
ranlux48_base;9.94;0.362909857;7.25
ranlux48_base;10.19;0.363093443;7.24
ranlux48_base;10.00;0.362831436;7.26
ranlux48_base;10.15;0.363029960;7.34
ranlux48_base;10.14;0.363051049;7.27
ranlux48_base;10.05;0.362917069;7.24
ranlux48_base;10.20;0.363055804;7.27
ranlux48_base;10.22;0.363011856;7.26
ranlux48_base;10.02;0.362668125;7.25
ranlux48_base;10.04;0.362788261;7.26
ranlux48_base;10.12;0.363005485;7.24
ranlux48_base;10.22;0.363085949;7.25
ranlux48_base;10.30;0.363137358;7.27
ranlux48_base;10.19;0.363019901;7.21
ranlux48_base;10.11;0.363073932;7.24
ranlux48_base;10.10;0.363133244;7.26
ranlux48_base;10.28;0.363029072;7.24
ranlux48_base;10.26;0.363046065;7.27
ranlux48_base;10.12;0.363100254;7.25
ranlux48_base;10.18;0.362988194;7.32
ranlux48_base;10.20;0.363096784;7.38
ranlux48_base;10.18;0.363208347;7.29
ranlux48_base;10.09;0.363166544;7.27
ranlux48_base;10.04;0.362900198;7.25
ranlux48_base;10.07;0.362641287;7.26
ranlux48_base;10.12;0.363169130;7.36
ranlux48_base;10.22;0.363159925;7.27
ranlux48_base;9.96;0.362912641;7.28
ranlux48_base;10.16;0.363000730;7.22
ranlux48_base;10.12;0.362868045;7.27
ranlux48_base;10.00;0.362931269;7.26
ranlux48_base;10.20;0.363071879;7.21
ranlux48_base;10.00;0.362991330;7.23
ranlux48_base;10.22;0.363177363;7.22
ranlux48_base;10.25;0.363267591;7.24
ranlux48_base;10.18;0.362960041;7.20
ranlux48_base;10.16;0.363070779;7.24
ranlux48_base;10.08;0.362628342;7.25
ranlux48_base;10.17;0.363098982;7.26
ranlux48_base;10.05;0.362898368;7.24
ranlux48_base;10.24;0.363037706;7.23
ranlux48_base;10.25;0.363048482;7.24
ranlux48_base;10.14;0.363299775;7.35
ranlux48_base;10.01;0.362924584;7.24
ranlux48_base;10.21;0.363137469;7.26
ranlux48_base;10.02;0.362897365;7.22
ranlux48_base;10.20;0.363031673;7.27
ranlux48_base;10.16;0.362999748;7.34
ranlux48_base;10.17;0.363027294;7.24
ranlux48_base;10.11;0.363101927;7.23
ranlux48_base;10.20;0.363170381;7.22
ranlux48_base;10.31;0.363131910;7.28
ranlux48_base;10.22;0.363146728;7.24
ranlux48_base;10.22;0.363050488;7.27
ranlux48_base;10.16;0.363135925;7.27
ranlux48_base;10.19;0.363063812;7.23
ranlux48_base;10.30;0.363005437;7.25
ranlux48_base;10.24;0.363185944;7.25
ranlux48_base;10.05;0.362695591;7.27
ranlux48_base;10.18;0.363009210;7.29
ranlux48_base;10.01;0.362914676;7.24
ranlux48_base;10.15;0.363094179;7.25
ranlux48_base;10.17;0.362968177;7.22
ranlux48_base;10.13;0.362955764;7.23
ranlux48_base;10.24;0.364228862;7.46
ranlux48_base;10.16;0.363027195;7.24
ranlux48_base;10.16;0.363204989;7.27
ranlux48_base;9.99;0.362864268;7.24
ranlux48_base;10.04;0.362874019;7.23
ranlux48_base;10.20;0.363194727;7.32
ranlux48_base;10.17;0.363109068;7.26
ranlux48_base;9.99;0.362777255;7.23
ranlux48_base;10.21;0.363108677;7.26
ranlux48_base;10.36;0.363229713;7.28
ranlux48_base;10.18;0.363117003;7.23
ranlux48_base;10.18;0.363128327;7.23
ranlux48_base;10.12;0.362926355;7.24
ranlux48_base;10.16;0.363052315;7.23
ranlux48_base;10.22;0.363064978;7.23
ranlux48_base;10.03;0.362770031;7.22
ranlux48_base;10.09;0.362970179;7.20
ranlux48_base;10.05;0.362911516;7.26
ranlux48_base;10.07;0.362842761;7.26
ranlux48_base;10.16;0.362999402;7.25
ranlux48_base;10.19;0.363216406;7.26
ranlux48_base;10.17;0.363120448;7.25
ranlux48_base;10.19;0.363117975;7.41
ranlux48_base;10.14;0.363093129;7.26
ranlux48_base;10.16;0.363040314;7.27
ranlux48_base;10.21;0.363165362;7.23
ranlux48_base;10.22;0.362972656;7.25
ranlux48_base;10.19;0.363145336;7.30
ranlux48_base;10.23;0.363151547;7.24
ranlux48_base;10.00;0.362671618;7.24
ranlux48_base;10.05;0.362702053;7.21
ranlux48_base;10.15;0.362639912;7.22
ranlux48_base;10.07;0.362742260;7.25
ranlux48_base;10.06;0.362710409;7.25
ranlux48_base;10.04;0.362641254;7.20
ranlux24;124.97;4.642635366;92.22
ranlux24;128.47;4.626745906;91.61
ranlux24;129.77;4.669092710;92.38
ranlux24;129.19;4.650063407;92.35
ranlux24;128.76;4.638752102;91.97
ranlux24;126.41;4.644581501;92.05
ranlux24;125.56;4.656346188;92.20
ranlux24;124.72;4.678650948;92.71
ranlux24;125.09;4.626879506;91.55
ranlux24;124.71;4.634163171;91.86
ranlux24;127.81;4.643760738;92.02
ranlux24;129.07;4.645222567;92.24
ranlux24;129.17;4.643023783;92.32
ranlux24;125.96;4.627465965;91.97
ranlux24;126.34;4.636163851;92.04
ranlux24;130.47;4.684190949;92.99
ranlux24;129.35;4.651015736;92.53
ranlux24;125.71;4.623561644;91.91
ranlux24;125.57;4.629731735;91.99
ranlux24;125.86;4.630867539;92.06
ranlux24;129.04;4.645799026;92.51
ranlux24;129.41;4.653956706;93.32
ranlux24;128.83;4.631166483;92.24
ranlux24;129.30;4.653596277;92.60
ranlux24;127.64;4.687545586;93.23
ranlux24;126.02;4.631195398;92.42
ranlux24;126.33;4.640618196;92.31
ranlux24;126.31;4.638931726;92.18
ranlux24;125.99;4.642153493;92.51
ranlux24;127.59;4.677748521;93.21
ranlux24;128.85;4.631339001;92.03
ranlux24;125.82;4.628790834;92.03
ranlux24;125.65;4.622984495;92.05
ranlux24;124.48;4.646651217;92.28
ranlux24;125.57;4.631296337;91.86
ranlux24;129.47;4.653583615;92.70
ranlux24;125.97;4.644608871;92.27
ranlux24;124.75;4.636474747;92.10
ranlux24;125.97;4.630188099;92.04
ranlux24;126.26;4.647634558;92.43
ranlux24;127.03;4.666209054;92.93
ranlux24;126.71;4.648677377;92.58
ranlux24;127.33;4.636648743;92.08
ranlux24;129.24;4.649615770;92.07
ranlux24;129.24;4.644571288;92.14
ranlux24;124.86;4.640829823;92.05
ranlux24;125.40;4.614516616;91.59
ranlux24;124.75;4.646592214;92.43
ranlux24;129.17;4.640999171;92.19
ranlux24;126.51;4.649322802;92.51
ranlux24;129.60;4.662177246;92.57
ranlux24;129.62;4.654541247;92.70
ranlux24;126.16;4.626863269;92.03
ranlux24;129.25;4.631578569;92.39
ranlux24;127.17;4.662095002;92.87
ranlux24;129.02;4.632706866;92.18
ranlux24;124.99;4.638771737;92.26
ranlux24;124.33;4.639868512;92.10
ranlux24;127.54;4.682929151;92.99
ranlux24;129.89;4.674991491;93.12
ranlux24;127.09;4.646036017;92.38
ranlux24;126.49;4.656381524;92.51
ranlux24;128.71;4.677244200;92.88
ranlux24;126.02;4.633354608;91.91
ranlux24;126.70;4.643431354;92.17
ranlux24;125.56;4.629651086;91.64
ranlux24;129.39;4.653641044;92.49
ranlux24;126.05;4.646307905;92.09
ranlux24;125.66;4.635340152;92.19
ranlux24;126.46;4.648447628;92.31
ranlux24;124.50;4.633137257;91.89
ranlux24;126.02;4.632617754;92.28
ranlux24;126.63;4.673232668;92.84
ranlux24;126.41;4.651473647;92.66
ranlux24;126.17;4.646750018;92.44
ranlux24;128.40;4.650907132;92.65
ranlux24;124.28;4.635886742;92.20
ranlux24;125.17;4.635948781;92.14
ranlux24;128.75;4.634909630;92.15
ranlux24;124.02;4.642969910;92.27
ranlux24;126.03;4.636672259;92.05
ranlux24;125.75;4.665410736;92.63
ranlux24;124.89;4.642883357;92.20
ranlux24;125.85;4.623246176;91.89
ranlux24;124.73;4.676102016;92.98
ranlux24;125.89;4.629336703;92.61
ranlux24;125.55;4.632183509;91.94
ranlux24;123.03;4.622825014;91.87
ranlux24;124.62;4.654489246;92.36
ranlux24;124.34;4.647468900;92.49
ranlux24;125.29;4.640693268;92.32
ranlux24;129.31;4.653850523;92.55
ranlux24;128.89;4.640147347;92.14
ranlux24;126.48;4.653265787;92.41
ranlux24;126.33;4.649052318;92.16
ranlux24;128.64;4.624889729;91.90
ranlux24;129.50;4.651414337;92.67
ranlux24;129.02;4.642896200;92.40
ranlux24;126.23;4.651027621;92.60
ranlux24;129.30;4.649431465;92.42
ranlux48;425.68;15.659347073;311.18
ranlux48;434.16;15.673947041;311.72
ranlux48;416.94;15.653003614;311.28
ranlux48;422.93;15.643208512;311.01
ranlux48;422.88;15.654939198;311.20
ranlux48;414.18;15.652010209;310.88
ranlux48;422.41;15.640811111;310.33
ranlux48;414.59;15.659296264;311.42
ranlux48;423.06;15.648667599;310.62
ranlux48;415.42;15.655058452;311.32
ranlux48;421.84;15.652279989;311.16
ranlux48;414.91;15.663758487;310.65
ranlux48;415.48;15.661251437;311.51
ranlux48;422.01;15.649072934;310.83
ranlux48;417.37;15.647046241;311.02
ranlux48;416.29;15.655003358;310.61
ranlux48;422.84;15.638074100;310.47
ranlux48;422.44;15.647037625;310.81
ranlux48;431.66;15.656623885;310.75
ranlux48;415.15;15.657495682;310.81
ranlux48;414.22;15.654581588;311.52
ranlux48;414.98;15.647651231;310.95
ranlux48;414.96;15.659291235;311.20
ranlux48;423.06;15.643965604;310.77
ranlux48;414.87;15.658104905;311.43
ranlux48;434.09;15.673368729;314.19
ranlux48;422.64;15.645509340;310.69
ranlux48;413.91;15.645912330;311.24
ranlux48;422.70;15.637798036;310.76
ranlux48;414.30;15.662261413;310.83
ranlux48;434.13;15.680582921;310.99
ranlux48;423.68;15.656366130;310.66
ranlux48;433.58;15.673853525;311.75
ranlux48;433.24;15.664101003;311.45
ranlux48;424.43;15.660517215;311.03
ranlux48;422.56;15.656931929;310.31
ranlux48;422.82;15.659545814;310.96
ranlux48;421.41;15.638247366;309.82
ranlux48;422.22;15.652993752;310.29
ranlux48;423.34;15.654987670;311.42
ranlux48;422.14;15.642249969;310.44
ranlux48;422.33;15.646765142;310.61
ranlux48;434.33;15.679917960;311.55
ranlux48;431.85;15.663277704;310.46
ranlux48;416.34;15.652066074;310.28
ranlux48;418.10;15.660909093;311.18
ranlux48;423.60;15.645882875;310.75
ranlux48;418.15;15.651740789;311.38
ranlux48;416.06;15.660933697;311.38
ranlux48;432.59;15.664662337;310.70
ranlux48;423.08;15.645201072;310.56
ranlux48;420.31;15.651093044;310.42
ranlux48;422.53;15.647080388;310.45
ranlux48;423.31;15.645901257;310.54
ranlux48;432.78;15.674864565;310.72
ranlux48;418.67;15.658247566;310.46
ranlux48;422.59;15.645693591;310.07
ranlux48;422.21;15.650077347;310.72
ranlux48;422.17;15.647058950;310.76
ranlux48;432.98;15.678544389;311.46
ranlux48;422.85;15.648843657;311.02
ranlux48;422.75;15.637963633;310.75
ranlux48;423.05;15.640873539;310.68
ranlux48;423.19;15.646040185;310.41
ranlux48;423.16;15.645261333;310.06
ranlux48;432.15;15.673735519;310.20
ranlux48;421.80;15.645477857;309.74
ranlux48;422.54;15.647038698;310.18
ranlux48;422.67;15.647712618;309.93
ranlux48;422.36;15.647768899;310.03
ranlux48;432.24;15.676084269;310.51
ranlux48;422.25;15.647701109;309.68
ranlux48;422.34;15.643551824;309.58
ranlux48;420.57;15.644279660;309.54
ranlux48;422.57;15.649155825;309.56
ranlux48;413.20;15.658553682;309.79
ranlux48;421.22;15.644064487;309.34
ranlux48;420.84;15.642546855;309.08
ranlux48;421.87;15.645321826;310.13
ranlux48;430.93;15.660337518;310.21
ranlux48;420.97;15.651154996;309.95
ranlux48;421.40;15.646849719;309.49
ranlux48;420.98;15.645649040;309.10
ranlux48;421.36;15.641273346;309.32
ranlux48;421.25;15.650171214;308.64
ranlux48;420.98;15.641797704;309.38
ranlux48;420.44;15.642456252;309.82
ranlux48;420.19;15.648549234;309.99
ranlux48;415.76;15.654936565;309.75
ranlux48;421.72;15.651790676;310.46
ranlux48;414.83;15.654861581;310.00
ranlux48;422.27;15.657517265;311.48
ranlux48;422.19;15.647007883;310.28
ranlux48;422.57;15.643105110;310.13
ranlux48;419.51;15.660859654;310.39
ranlux48;422.12;15.645001012;309.96
ranlux48;415.55;15.654475117;310.48
ranlux48;422.52;15.641577770;310.32
ranlux48;421.95;15.641724204;309.72
ranlux48;413.24;15.659738038;310.41
xoroshiro128+;2.56;0.090952919;1.80
xoroshiro128+;2.59;0.090469194;1.82
xoroshiro128+;2.58;0.090687158;1.83
xoroshiro128+;2.58;0.090993806;1.83
xoroshiro128+;2.58;0.091136089;1.91
xoroshiro128+;2.54;0.090662433;1.80
xoroshiro128+;2.61;0.090659620;1.82
xoroshiro128+;2.76;0.090444886;1.80
xoroshiro128+;2.59;0.090779313;1.83
xoroshiro128+;2.55;0.090670703;1.93
xoroshiro128+;2.58;0.090626967;1.82
xoroshiro128+;2.56;0.090645030;1.82
xoroshiro128+;2.65;0.090596362;1.81
xoroshiro128+;2.55;0.090524627;1.81
xoroshiro128+;2.57;0.090483198;1.85
xoroshiro128+;2.52;0.090470313;1.82
xoroshiro128+;2.60;0.090550654;1.83
xoroshiro128+;2.59;0.090510722;1.85
xoroshiro128+;2.57;0.090310866;1.82
xoroshiro128+;2.59;0.090660020;1.84
xoroshiro128+;2.70;0.090552558;1.81
xoroshiro128+;2.57;0.090541195;1.82
xoroshiro128+;2.61;0.090639885;1.91
xoroshiro128+;2.52;0.089360590;1.79
xoroshiro128+;2.53;0.090453251;1.84
xoroshiro128+;2.66;0.090877865;1.83
xoroshiro128+;2.55;0.090647602;1.84
xoroshiro128+;2.55;0.090555823;1.85
xoroshiro128+;2.56;0.091002549;1.80
xoroshiro128+;2.55;0.090355192;1.83
xoroshiro128+;2.60;0.090871543;1.81
xoroshiro128+;2.60;0.090532901;1.81
xoroshiro128+;2.60;0.090549719;1.83
xoroshiro128+;2.61;0.090640147;1.82
xoroshiro128+;2.59;0.090821760;1.84
xoroshiro128+;2.56;0.090546766;1.96
xoroshiro128+;2.59;0.090729918;1.84
xoroshiro128+;2.56;0.090496076;1.84
xoroshiro128+;2.67;0.090593949;1.83
xoroshiro128+;2.58;0.090548520;1.81
xoroshiro128+;2.60;0.090572655;1.83
xoroshiro128+;2.53;0.090891054;1.81
xoroshiro128+;2.55;0.090785202;1.81
xoroshiro128+;2.59;0.090844863;1.81
xoroshiro128+;2.55;0.090433885;1.80
xoroshiro128+;2.58;0.090802548;1.83
xoroshiro128+;2.52;0.090431263;1.82
xoroshiro128+;2.56;0.090559491;1.81
xoroshiro128+;2.57;0.090735178;1.93
xoroshiro128+;2.56;0.090331443;1.82
xoroshiro128+;2.54;0.090497578;1.81
xoroshiro128+;2.77;0.090499299;1.81
xoroshiro128+;2.55;0.090570782;1.82
xoroshiro128+;2.58;0.090764824;1.92
xoroshiro128+;2.54;0.090549100;1.81
xoroshiro128+;2.57;0.090531398;1.83
xoroshiro128+;2.67;0.090842139;1.79
xoroshiro128+;2.59;0.090599033;1.83
xoroshiro128+;2.59;0.090842990;1.84
xoroshiro128+;2.53;0.090516411;1.81
xoroshiro128+;2.60;0.090604715;1.83
xoroshiro128+;2.58;0.090950491;1.85
xoroshiro128+;2.59;0.090853448;1.83
xoroshiro128+;2.59;0.090757127;1.83
xoroshiro128+;2.67;0.090725924;1.81
xoroshiro128+;2.56;0.090488006;1.82
xoroshiro128+;2.57;0.090483808;2.02
xoroshiro128+;2.54;0.090865262;1.81
xoroshiro128+;2.56;0.090972186;1.84
xoroshiro128+;2.72;0.091045698;1.83
xoroshiro128+;2.58;0.090834884;1.81
xoroshiro128+;2.59;0.090680182;1.84
xoroshiro128+;2.56;0.090873817;1.82
xoroshiro128+;2.57;0.090542808;1.82
xoroshiro128+;2.60;0.090386748;1.81
xoroshiro128+;2.59;0.090614633;1.81
xoroshiro128+;2.59;0.090843588;1.85
xoroshiro128+;2.57;0.090798315;1.87
xoroshiro128+;2.64;0.090685788;1.83
xoroshiro128+;2.56;0.090775488;1.90
xoroshiro128+;2.60;0.090740555;1.84
xoroshiro128+;2.58;0.090584577;1.82
xoroshiro128+;2.73;0.090652732;1.82
xoroshiro128+;2.60;0.090919070;1.84
xoroshiro128+;2.56;0.090482742;1.87
xoroshiro128+;2.57;0.090435839;1.82
xoroshiro128+;2.60;0.090664863;1.84
xoroshiro128+;2.60;0.090567596;1.78
xoroshiro128+;2.57;0.090840726;1.81
xoroshiro128+;2.61;0.090611317;1.81
xoroshiro128+;2.56;0.090808689;1.82
xoroshiro128+;2.57;0.090576592;1.82
xoroshiro128+;2.57;0.090589707;1.85
xoroshiro128+;2.60;0.090677382;1.83
xoroshiro128+;2.59;0.090812929;1.83
xoroshiro128+;2.69;0.090409060;1.80
xoroshiro128+;2.56;0.090558830;1.80
xoroshiro128+;2.59;0.090884667;2.02
xoroshiro128+;2.59;0.090895058;1.85
xoroshiro128+;2.55;0.090480382;1.82
xoshiro256+;2.53;0.085321802;1.73
xoshiro256+;2.45;0.085297442;1.72
xoshiro256+;2.41;0.085343559;1.72
xoshiro256+;2.40;0.085309344;1.71
xoshiro256+;2.41;0.085356261;1.71
xoshiro256+;2.44;0.085285823;1.79
xoshiro256+;2.39;0.085317012;1.71
xoshiro256+;2.38;0.085300036;1.71
xoshiro256+;2.40;0.085205869;1.73
xoshiro256+;2.43;0.085275891;1.73
xoshiro256+;2.41;0.085368719;1.71
xoshiro256+;2.62;0.085357884;1.70
xoshiro256+;2.41;0.085326826;1.72
xoshiro256+;2.41;0.085304210;1.73
xoshiro256+;2.37;0.085352895;1.72
xoshiro256+;2.41;0.085351221;1.71
xoshiro256+;2.41;0.085312068;1.85
xoshiro256+;2.43;0.085307840;1.71
xoshiro256+;2.41;0.085330703;1.71
xoshiro256+;2.45;0.085331019;1.71
xoshiro256+;2.42;0.085350961;1.72
xoshiro256+;2.41;0.085317401;1.72
xoshiro256+;2.54;0.085326383;1.72
xoshiro256+;2.44;0.085318581;1.71
xoshiro256+;2.37;0.085267455;1.71
xoshiro256+;2.39;0.085375938;1.71
xoshiro256+;2.42;0.085320133;1.70
xoshiro256+;2.41;0.085323210;1.78
xoshiro256+;2.41;0.085304515;1.72
xoshiro256+;2.41;0.085351884;1.70
xoshiro256+;2.52;0.085313729;1.70
xoshiro256+;2.38;0.085312633;1.72
xoshiro256+;2.39;0.085306639;1.71
xoshiro256+;2.40;0.085275260;1.71
xoshiro256+;2.38;0.085316969;1.71
xoshiro256+;2.41;0.085291580;1.77
xoshiro256+;2.37;0.085284728;1.71
xoshiro256+;2.39;0.085316748;1.72
xoshiro256+;2.40;0.085258078;1.71
xoshiro256+;2.42;0.085321797;1.72
xoshiro256+;2.44;0.085313391;1.72
xoshiro256+;2.58;0.085363626;1.70
xoshiro256+;2.39;0.085311908;1.71
xoshiro256+;2.41;0.085356632;1.71
xoshiro256+;2.35;0.085396116;1.73
xoshiro256+;2.44;0.085320634;1.71
xoshiro256+;2.38;0.085343935;1.87
xoshiro256+;2.37;0.085305323;1.71
xoshiro256+;2.39;0.085263970;1.72
xoshiro256+;2.39;0.085310065;1.68
xoshiro256+;2.41;0.085312459;1.70
xoshiro256+;2.41;0.085349984;1.70
xoshiro256+;2.57;0.085353286;1.74
xoshiro256+;2.38;0.085347639;1.71
xoshiro256+;2.39;0.085297728;1.74
xoshiro256+;2.39;0.085298263;1.71
xoshiro256+;2.41;0.085291430;1.72
xoshiro256+;2.42;0.085361200;1.82
xoshiro256+;2.44;0.085344832;1.73
xoshiro256+;2.44;0.085362973;1.71
xoshiro256+;2.43;0.085332807;1.72
xoshiro256+;2.42;0.085321398;1.70
xoshiro256+;2.42;0.085341711;1.71
xoshiro256+;2.43;0.085369886;1.72
xoshiro256+;2.44;0.085362332;1.72
xoshiro256+;2.41;0.085297290;1.78
xoshiro256+;2.41;0.085353737;1.72
xoshiro256+;2.41;0.085335483;1.71
xoshiro256+;2.41;0.085331244;1.73
xoshiro256+;2.41;0.085333388;1.71
xoshiro256+;2.41;0.085345818;1.72
xoshiro256+;2.62;0.085310836;1.71
xoshiro256+;2.38;0.085264273;1.71
xoshiro256+;2.43;0.085368003;1.71
xoshiro256+;2.37;0.085294325;1.71
xoshiro256+;2.43;0.085314424;1.71
xoshiro256+;2.39;0.085284448;1.88
xoshiro256+;2.40;0.085341523;1.72
xoshiro256+;2.39;0.085307236;1.72
xoshiro256+;2.42;0.085344730;1.71
xoshiro256+;2.39;0.085277682;1.71
xoshiro256+;2.38;0.085404351;1.73
xoshiro256+;2.51;0.085373284;1.71
xoshiro256+;2.39;0.085272156;1.71
xoshiro256+;2.40;0.085304475;1.71
xoshiro256+;2.34;0.085303152;1.71
xoshiro256+;2.41;0.085385405;1.71
xoshiro256+;2.43;0.085309694;1.84
xoshiro256+;2.39;0.085292262;1.71
xoshiro256+;2.38;0.085321293;1.71
xoshiro256+;2.49;0.085329562;1.71
xoshiro256+;2.39;0.085289707;1.71
xoshiro256+;2.38;0.085360432;1.72
xoshiro256+;2.41;0.085346012;1.71
xoshiro256+;2.39;0.085361416;1.72
xoshiro256+;2.40;0.085364853;1.74
xoshiro256+;2.35;0.085332436;1.72
xoshiro256+;2.40;0.085315345;1.72
xoshiro256+;2.43;0.085246986;1.73
xoshiro256+;2.39;0.085376039;1.71
