#program;length;compiler;opt;energy(J);time(s);seed
bvector;1024;g++;-O2;12.72;0.437247234;81
bvector;1024;g++;-O2;12.48;0.439304700;82
bvector;1024;g++;-O2;12.61;0.439186720;83
bvector;1024;g++;-O2;12.70;0.436920092;84
bvector;1024;g++;-O2;12.66;0.438089498;85
bvector;1024;g++;-O2;12.66;0.439297046;86
bvector;1024;g++;-O2;12.64;0.436851724;87
bvector;1024;g++;-O2;12.51;0.438804766;88
bvector;1024;g++;-O2;12.75;0.439236974;89
bvector;1024;g++;-O2;12.72;0.437008136;90
bvector;1024;g++;-O2;12.66;0.438861642;91
bvector;1024;g++;-O2;12.59;0.438831065;92
bvector;1024;g++;-O2;12.65;0.438929679;93
bvector;1024;g++;-O2;12.68;0.437831105;94
bvector;1024;g++;-O2;12.62;0.438720958;95
bvector;1024;g++;-O2;12.55;0.439067046;96
bvector;1024;g++;-O2;12.66;0.439208881;97
bvector;1024;g++;-O2;12.64;0.438702815;98
bvector;1024;g++;-O2;12.65;0.438869316;99
bvector;2048;g++;-O2;25.23;0.867981090;00
bvector;2048;g++;-O2;25.10;0.869020543;01
bvector;2048;g++;-O2;25.02;0.872689402;02
bvector;2048;g++;-O2;25.17;0.868293093;03
bvector;2048;g++;-O2;25.12;0.872191641;04
bvector;2048;g++;-O2;25.12;0.871875311;05
bvector;2048;g++;-O2;25.23;0.868451850;06
bvector;2048;g++;-O2;25.11;0.871968635;07
bvector;2048;g++;-O2;25.24;0.867688633;08
bvector;2048;g++;-O2;25.00;0.871867255;09
bvector;2048;g++;-O2;25.26;0.867818986;10
bvector;2048;g++;-O2;25.10;0.872151657;11
bvector;2048;g++;-O2;25.25;0.867861747;12
bvector;2048;g++;-O2;25.11;0.873299583;13
bvector;2048;g++;-O2;25.37;0.867716115;14
bvector;2048;g++;-O2;24.78;0.872378260;15
bvector;2048;g++;-O2;25.18;0.872665036;16
bvector;2048;g++;-O2;25.25;0.868225296;17
bvector;2048;g++;-O2;24.97;0.872624341;18
bvector;2048;g++;-O2;25.07;0.872757649;19
bvector;2048;g++;-O2;25.28;0.867614284;20
bvector;2048;g++;-O2;25.15;0.868916068;21
bvector;2048;g++;-O2;25.09;0.872313169;22
bvector;2048;g++;-O2;25.26;0.868238812;23
bvector;2048;g++;-O2;25.06;0.872842448;24
bvector;2048;g++;-O2;24.99;0.872595106;25
bvector;2048;g++;-O2;25.16;0.871490772;26
bvector;2048;g++;-O2;25.34;0.872017436;27
bvector;2048;g++;-O2;25.11;0.871940312;28
bvector;2048;g++;-O2;25.09;0.872180672;29
bvector;2048;g++;-O2;25.35;0.871954037;30
bvector;2048;g++;-O2;25.23;0.872418646;31
bvector;2048;g++;-O2;25.14;0.872050508;32
bvector;2048;g++;-O2;25.25;0.872204766;33
bvector;2048;g++;-O2;25.16;0.871867175;34
bvector;2048;g++;-O2;25.11;0.871916517;35
bvector;2048;g++;-O2;25.21;0.871927007;36
bvector;2048;g++;-O2;25.14;0.871743243;37
bvector;2048;g++;-O2;25.07;0.872487525;38
bvector;2048;g++;-O2;25.16;0.872361409;39
bvector;2048;g++;-O2;25.12;0.871698460;40
bvector;2048;g++;-O2;25.14;0.872180881;41
bvector;2048;g++;-O2;25.15;0.872328327;42
bvector;2048;g++;-O2;25.17;0.872218702;43
bvector;2048;g++;-O2;25.25;0.868926327;44
bvector;2048;g++;-O2;25.14;0.872650891;45
bvector;2048;g++;-O2;25.25;0.868780234;46
bvector;2048;g++;-O2;24.84;0.871967273;47
bvector;2048;g++;-O2;25.17;0.872764262;48
bvector;2048;g++;-O2;25.11;0.872324030;49
bvector;2048;g++;-O2;25.21;0.872885639;50
bvector;2048;g++;-O2;25.13;0.873847327;51
bvector;2048;g++;-O2;25.25;0.868352995;52
bvector;2048;g++;-O2;24.83;0.872048865;53
bvector;2048;g++;-O2;25.17;0.872570350;54
bvector;2048;g++;-O2;25.22;0.868588425;55
bvector;2048;g++;-O2;24.95;0.872371157;56
bvector;2048;g++;-O2;25.00;0.872312288;57
bvector;2048;g++;-O2;24.91;0.871896329;58
bvector;2048;g++;-O2;25.26;0.868724430;59
bvector;2048;g++;-O2;25.11;0.873297059;60
bvector;2048;g++;-O2;25.37;0.868853201;61
bvector;2048;g++;-O2;25.15;0.869241095;62
bvector;2048;g++;-O2;25.16;0.868916518;63
bvector;2048;g++;-O2;25.26;0.869255512;64
bvector;2048;g++;-O2;24.92;0.872654708;65
bvector;2048;g++;-O2;25.00;0.872368032;66
bvector;2048;g++;-O2;25.02;0.871957555;67
bvector;2048;g++;-O2;25.21;0.871974345;68
bvector;2048;g++;-O2;25.01;0.872249410;69
bvector;2048;g++;-O2;25.31;0.868645703;70
bvector;2048;g++;-O2;24.97;0.873102845;71
bvector;2048;g++;-O2;25.14;0.873267032;72
bvector;2048;g++;-O2;25.16;0.872926095;73
bvector;2048;g++;-O2;25.12;0.871945381;74
bvector;2048;g++;-O2;25.05;0.872109197;75
bvector;2048;g++;-O2;25.13;0.872326834;76
bvector;2048;g++;-O2;25.18;0.872228130;77
bvector;2048;g++;-O2;25.31;0.868588155;78
bvector;2048;g++;-O2;25.17;0.868705064;79
bvector;2048;g++;-O2;25.11;0.871996617;80
bvector;2048;g++;-O2;25.13;0.872453762;81
bvector;2048;g++;-O2;25.18;0.872075444;82
bvector;2048;g++;-O2;25.15;0.872584506;83
bvector;2048;g++;-O2;25.26;0.868523944;84
bvector;2048;g++;-O2;25.23;0.868667553;85
bvector;2048;g++;-O2;25.19;0.868127484;86
bvector;2048;g++;-O2;25.21;0.868723377;87
bvector;2048;g++;-O2;24.97;0.872071517;88
bvector;2048;g++;-O2;25.25;0.868325815;89
bvector;2048;g++;-O2;24.88;0.871992760;90
bvector;2048;g++;-O2;25.07;0.871941474;91
bvector;2048;g++;-O2;24.94;0.873330070;92
bvector;2048;g++;-O2;25.03;0.873185891;93
bvector;2048;g++;-O2;25.06;0.873461927;94
bvector;2048;g++;-O2;25.19;0.868307370;95
bvector;2048;g++;-O2;25.11;0.869050820;96
bvector;2048;g++;-O2;25.15;0.868726824;97
bvector;2048;g++;-O2;25.09;0.872913301;98
bvector;2048;g++;-O2;25.16;0.872538109;99
cvector;512;g++;-O2;6.93;0.244436144;00
cvector;512;g++;-O2;6.79;0.244732669;01
cvector;512;g++;-O2;6.93;0.244210452;02
cvector;512;g++;-O2;6.81;0.244435232;03
cvector;512;g++;-O2;6.86;0.244789835;04
cvector;512;g++;-O2;6.79;0.244665674;05
cvector;512;g++;-O2;6.78;0.244544347;06
cvector;512;g++;-O2;6.77;0.244826985;07
cvector;512;g++;-O2;6.89;0.243910943;08
cvector;512;g++;-O2;6.80;0.244416979;09
cvector;512;g++;-O2;6.83;0.244725746;10
cvector;512;g++;-O2;6.78;0.243977026;11
cvector;512;g++;-O2;6.85;0.244533517;12
cvector;512;g++;-O2;6.77;0.244550588;13
cvector;512;g++;-O2;6.76;0.243986073;14
cvector;512;g++;-O2;6.76;0.244541081;15
cvector;512;g++;-O2;6.82;0.244598208;16
cvector;512;g++;-O2;6.77;0.244264303;17
cvector;512;g++;-O2;6.83;0.244719934;18
cvector;512;g++;-O2;6.79;0.244373577;19
cvector;512;g++;-O2;6.81;0.244936299;20
cvector;512;g++;-O2;6.82;0.243030406;21
cvector;512;g++;-O2;6.82;0.244697905;22
cvector;512;g++;-O2;6.85;0.243407582;23
cvector;512;g++;-O2;6.80;0.244288499;24
cvector;512;g++;-O2;6.92;0.244648252;25
cvector;512;g++;-O2;6.80;0.244298307;26
cvector;512;g++;-O2;6.99;0.244895183;27
cvector;512;g++;-O2;6.81;0.244074558;28
cvector;512;g++;-O2;7.05;0.243823259;29
cvector;512;g++;-O2;6.72;0.243845861;30
cvector;512;g++;-O2;6.82;0.244176038;31
cvector;512;g++;-O2;6.81;0.243755883;32
cvector;512;g++;-O2;6.85;0.243442647;33
cvector;512;g++;-O2;6.80;0.244600542;34
cvector;512;g++;-O2;6.75;0.244361686;35
cvector;512;g++;-O2;6.86;0.243404987;36
cvector;512;g++;-O2;6.81;0.243279732;37
cvector;512;g++;-O2;6.77;0.243990852;38
cvector;512;g++;-O2;6.85;0.244945216;39
cvector;512;g++;-O2;6.69;0.244576036;40
cvector;512;g++;-O2;6.83;0.243709055;41
cvector;512;g++;-O2;6.86;0.244688116;42
cvector;512;g++;-O2;6.79;0.244571858;43
cvector;512;g++;-O2;6.78;0.242789255;44
cvector;512;g++;-O2;6.86;0.245039212;45
cvector;512;g++;-O2;6.79;0.244517056;46
cvector;512;g++;-O2;6.80;0.244716809;47
cvector;512;g++;-O2;6.77;0.244740394;48
cvector;512;g++;-O2;6.80;0.244547413;49
cvector;512;g++;-O2;6.88;0.244807008;50
cvector;512;g++;-O2;6.73;0.244630607;51
cvector;512;g++;-O2;6.96;0.244461221;52
cvector;512;g++;-O2;6.79;0.244662118;53
cvector;512;g++;-O2;6.84;0.244725806;54
cvector;512;g++;-O2;6.79;0.244758827;55
cvector;512;g++;-O2;6.83;0.244514972;56
cvector;512;g++;-O2;6.81;0.245634966;57
cvector;512;g++;-O2;6.88;0.244155489;58
cvector;512;g++;-O2;6.80;0.243545189;59
cvector;512;g++;-O2;6.75;0.243273040;60
cvector;512;g++;-O2;6.81;0.244486569;61
cvector;512;g++;-O2;6.76;0.244743358;62
cvector;512;g++;-O2;6.71;0.244586936;63
cvector;512;g++;-O2;6.80;0.244666285;64
cvector;512;g++;-O2;6.76;0.244552011;65
cvector;512;g++;-O2;6.79;0.244816135;66
cvector;512;g++;-O2;6.89;0.243726688;67
cvector;512;g++;-O2;6.81;0.244605251;68
cvector;512;g++;-O2;6.78;0.244803872;69
cvector;512;g++;-O2;6.79;0.244741576;70
cvector;512;g++;-O2;6.83;0.244004497;71
cvector;512;g++;-O2;6.81;0.244747316;72
cvector;512;g++;-O2;6.81;0.244700008;73
cvector;512;g++;-O2;6.76;0.244386902;74
cvector;512;g++;-O2;6.94;0.243726318;75
cvector;512;g++;-O2;6.83;0.243745634;76
cvector;512;g++;-O2;6.95;0.244860909;77
cvector;512;g++;-O2;6.77;0.243593549;78
cvector;512;g++;-O2;6.84;0.244649002;79
cvector;512;g++;-O2;6.87;0.243571808;80
cvector;512;g++;-O2;6.81;0.244488101;81
cvector;512;g++;-O2;6.84;0.243760591;82
cvector;512;g++;-O2;6.73;0.244023332;83
cvector;512;g++;-O2;6.78;0.244330256;84
cvector;512;g++;-O2;6.99;0.244711061;85
cvector;512;g++;-O2;6.77;0.244833977;86
cvector;512;g++;-O2;6.80;0.243592887;87
cvector;512;g++;-O2;6.80;0.244335736;88
cvector;512;g++;-O2;6.83;0.244478413;89
cvector;512;g++;-O2;6.81;0.243256799;90
cvector;512;g++;-O2;6.81;0.244681231;91
cvector;512;g++;-O2;6.77;0.244838095;92
cvector;512;g++;-O2;6.79;0.244610259;93
cvector;512;g++;-O2;6.81;0.244762072;94
cvector;512;g++;-O2;6.79;0.245032938;95
cvector;512;g++;-O2;6.78;0.244782100;96
cvector;512;g++;-O2;6.83;0.244742356;97
cvector;512;g++;-O2;6.75;0.244514289;98
cvector;512;g++;-O2;6.89;0.245968487;99
cvector;1024;g++;-O2;13.45;0.485643102;00
cvector;1024;g++;-O2;13.61;0.486125292;01
cvector;1024;g++;-O2;13.46;0.485905642;02
cvector;1024;g++;-O2;13.53;0.483996303;03
cvector;1024;g++;-O2;13.43;0.484429002;04
cvector;1024;g++;-O2;13.49;0.486390207;05
cvector;1024;g++;-O2;13.50;0.485553905;06
cvector;1024;g++;-O2;13.53;0.483897670;07
cvector;1024;g++;-O2;13.49;0.484061996;08
cvector;1024;g++;-O2;13.59;0.487052275;09
cvector;1024;g++;-O2;13.52;0.485775208;10
cvector;1024;g++;-O2;13.40;0.486463795;11
cvector;1024;g++;-O2;13.51;0.485345304;12
cvector;1024;g++;-O2;13.44;0.485814251;13
cvector;1024;g++;-O2;13.42;0.484600733;14
cvector;1024;g++;-O2;13.59;0.485872219;15
cvector;1024;g++;-O2;13.56;0.483716972;16
cvector;1024;g++;-O2;13.54;0.486494332;17
cvector;1024;g++;-O2;13.45;0.484578782;18
cvector;1024;g++;-O2;13.50;0.486361274;19
cvector;1024;g++;-O2;13.45;0.483827828;20
cvector;1024;g++;-O2;13.49;0.485500505;21
cvector;1024;g++;-O2;13.59;0.484225071;22
cvector;1024;g++;-O2;13.55;0.485599329;23
cvector;1024;g++;-O2;14.14;0.485722590;24
cvector;1024;g++;-O2;13.58;0.484517749;25
cvector;1024;g++;-O2;13.56;0.486381321;26
cvector;1024;g++;-O2;13.49;0.484165119;27
cvector;1024;g++;-O2;13.49;0.486178402;28
cvector;1024;g++;-O2;13.50;0.485737728;29
cvector;1024;g++;-O2;13.67;0.484228428;30
cvector;1024;g++;-O2;13.53;0.486154658;31
cvector;1024;g++;-O2;13.37;0.486489523;32
cvector;1024;g++;-O2;13.59;0.484217838;33
cvector;1024;g++;-O2;13.49;0.485854717;34
cvector;1024;g++;-O2;13.48;0.486629445;35
cvector;1024;g++;-O2;13.53;0.484807800;36
cvector;1024;g++;-O2;13.48;0.485723912;37
cvector;1024;g++;-O2;13.55;0.483279003;38
cvector;1024;g++;-O2;13.45;0.486156420;39
cvector;1024;g++;-O2;13.51;0.486793030;40
cvector;1024;g++;-O2;13.53;0.485912405;41
cvector;1024;g++;-O2;13.51;0.485969561;42
cvector;1024;g++;-O2;13.46;0.486358438;43
cvector;1024;g++;-O2;13.53;0.484015930;44
cvector;1024;g++;-O2;13.66;0.485277779;45
cvector;1024;g++;-O2;13.52;0.483704068;46
cvector;1024;g++;-O2;13.54;0.485394397;47
cvector;1024;g++;-O2;13.51;0.484038212;48
cvector;1024;g++;-O2;13.54;0.486524098;49
cvector;1024;g++;-O2;13.51;0.483507049;50
cvector;1024;g++;-O2;13.51;0.485002204;51
cvector;1024;g++;-O2;13.62;0.487655562;52
cvector;1024;g++;-O2;13.51;0.484890745;53
cvector;1024;g++;-O2;13.45;0.486262529;54
cvector;1024;g++;-O2;13.53;0.484526454;55
cvector;1024;g++;-O2;13.54;0.486367575;56
cvector;1024;g++;-O2;13.48;0.486372244;57
cvector;1024;g++;-O2;13.49;0.485907977;58
cvector;1024;g++;-O2;13.54;0.486753887;59
cvector;1024;g++;-O2;13.68;0.483702975;60
cvector;1024;g++;-O2;13.59;0.485740303;61
cvector;1024;g++;-O2;13.49;0.485975403;62
cvector;1024;g++;-O2;13.50;0.486263250;63
cvector;1024;g++;-O2;13.61;0.484348432;64
cvector;1024;g++;-O2;13.48;0.485215082;65
cvector;1024;g++;-O2;13.51;0.483927284;66
cvector;1024;g++;-O2;13.49;0.485574784;67
cvector;1024;g++;-O2;13.53;0.486131855;68
cvector;1024;g++;-O2;13.55;0.486479484;69
cvector;1024;g++;-O2;13.57;0.484526544;70
cvector;1024;g++;-O2;13.48;0.485768546;71
cvector;1024;g++;-O2;13.84;0.487981782;72
cvector;1024;g++;-O2;13.58;0.484150732;73
cvector;1024;g++;-O2;13.57;0.486926390;74
cvector;1024;g++;-O2;13.64;0.484376864;75
cvector;1024;g++;-O2;13.56;0.487052585;76
cvector;1024;g++;-O2;13.53;0.488070749;77
cvector;1024;g++;-O2;13.52;0.485028884;78
cvector;1024;g++;-O2;13.47;0.485872480;79
cvector;1024;g++;-O2;13.46;0.484565828;80
cvector;1024;g++;-O2;13.51;0.485665173;81
cvector;1024;g++;-O2;13.44;0.484794816;82
cvector;1024;g++;-O2;13.54;0.486451452;83
cvector;1024;g++;-O2;13.49;0.486019916;84
cvector;1024;g++;-O2;13.50;0.486438858;85
cvector;1024;g++;-O2;13.46;0.485930639;86
cvector;1024;g++;-O2;13.43;0.485627503;87
cvector;1024;g++;-O2;13.52;0.486367335;88
cvector;1024;g++;-O2;13.45;0.485960965;89
cvector;1024;g++;-O2;13.70;0.483754822;90
cvector;1024;g++;-O2;13.45;0.485180847;91
cvector;1024;g++;-O2;13.50;0.485481570;92
cvector;1024;g++;-O2;13.52;0.483650317;93
cvector;1024;g++;-O2;13.51;0.486182489;94
cvector;1024;g++;-O2;13.49;0.485586796;95
cvector;1024;g++;-O2;13.52;0.486255897;96
cvector;1024;g++;-O2;13.49;0.485950877;97
cvector;1024;g++;-O2;13.46;0.483269695;98
cvector;1024;g++;-O2;13.54;0.486224568;99
cvector;2048;g++;-O2;26.74;0.966395112;00
cvector;2048;g++;-O2;26.81;0.967077186;01
cvector;2048;g++;-O2;27.21;0.965091505;02
cvector;2048;g++;-O2;26.90;0.963822844;03
cvector;2048;g++;-O2;26.80;0.967727732;04
cvector;2048;g++;-O2;26.66;0.964701857;05
cvector;2048;g++;-O2;26.83;0.966022455;06
cvector;2048;g++;-O2;26.83;0.966746148;07
cvector;2048;g++;-O2;26.84;0.966319010;08
cvector;2048;g++;-O2;26.84;0.967852115;09
cvector;2048;g++;-O2;26.92;0.966858348;10
cvector;2048;g++;-O2;26.85;0.967924931;11
cvector;2048;g++;-O2;26.98;0.968616403;12
cvector;2048;g++;-O2;26.95;0.966364765;13
cvector;2048;g++;-O2;26.95;0.967651720;14
cvector;2048;g++;-O2;26.84;0.966838861;15
cvector;2048;g++;-O2;26.81;0.966671198;16
cvector;2048;g++;-O2;26.95;0.967814083;17
cvector;2048;g++;-O2;26.83;0.966834092;18
cvector;2048;g++;-O2;26.93;0.963067422;19
cvector;2048;g++;-O2;26.85;0.967755294;20
cvector;2048;g++;-O2;26.70;0.964632858;21
cvector;2048;g++;-O2;26.95;0.967418965;22
cvector;2048;g++;-O2;26.79;0.964854412;23
cvector;2048;g++;-O2;26.92;0.966797414;24
cvector;2048;g++;-O2;27.31;0.964550774;25
cvector;2048;g++;-O2;26.85;0.967632343;26
cvector;2048;g++;-O2;26.77;0.968136285;27
cvector;2048;g++;-O2;26.85;0.966566813;28
cvector;2048;g++;-O2;26.88;0.967323036;29
cvector;2048;g++;-O2;26.85;0.966890828;30
cvector;2048;g++;-O2;26.92;0.964644930;31
cvector;2048;g++;-O2;26.73;0.965748734;32
cvector;2048;g++;-O2;26.95;0.964624974;33
cvector;2048;g++;-O2;26.92;0.968393348;34
cvector;2048;g++;-O2;26.87;0.968072516;35
cvector;2048;g++;-O2;26.89;0.966121661;36
cvector;2048;g++;-O2;26.62;0.966125498;37
cvector;2048;g++;-O2;26.57;0.964510971;38
cvector;2048;g++;-O2;26.80;0.966199356;39
cvector;2048;g++;-O2;26.87;0.966450605;40
cvector;2048;g++;-O2;26.96;0.966329018;41
cvector;2048;g++;-O2;26.88;0.968815636;42
cvector;2048;g++;-O2;26.90;0.966320382;43
cvector;2048;g++;-O2;26.90;0.966474310;44
cvector;2048;g++;-O2;27.01;0.967235222;45
cvector;2048;g++;-O2;26.86;0.963472560;46
cvector;2048;g++;-O2;26.96;0.968487422;47
cvector;2048;g++;-O2;26.84;0.967603240;48
cvector;2048;g++;-O2;26.86;0.966402335;49
cvector;2048;g++;-O2;26.96;0.966877283;50
cvector;2048;g++;-O2;26.94;0.966341743;51
cvector;2048;g++;-O2;26.81;0.968041900;52
cvector;2048;g++;-O2;26.80;0.966906508;53
cvector;2048;g++;-O2;26.79;0.966502493;54
cvector;2048;g++;-O2;26.90;0.966997137;55
cvector;2048;g++;-O2;26.80;0.967486711;56
cvector;2048;g++;-O2;26.82;0.967042832;57
cvector;2048;g++;-O2;26.88;0.963229275;58
cvector;2048;g++;-O2;26.89;0.967537817;59
cvector;2048;g++;-O2;26.81;0.967110459;60
cvector;2048;g++;-O2;26.74;0.965261824;61
cvector;2048;g++;-O2;26.93;0.965995295;62
cvector;2048;g++;-O2;26.80;0.966773749;63
cvector;2048;g++;-O2;26.84;0.968216967;64
cvector;2048;g++;-O2;26.66;0.964548982;65
cvector;2048;g++;-O2;26.85;0.964054077;66
cvector;2048;g++;-O2;26.86;0.965948657;67
cvector;2048;g++;-O2;26.85;0.967152818;68
cvector;2048;g++;-O2;26.79;0.963307982;69
cvector;2048;g++;-O2;26.81;0.965425289;70
cvector;2048;g++;-O2;26.83;0.967916676;71
cvector;2048;g++;-O2;26.91;0.967961620;72
cvector;2048;g++;-O2;26.79;0.963546798;73
cvector;2048;g++;-O2;26.75;0.968406351;74
cvector;2048;g++;-O2;26.84;0.965230115;75
cvector;2048;g++;-O2;26.89;0.967032112;76
cvector;2048;g++;-O2;26.79;0.966510287;77
cvector;2048;g++;-O2;26.81;0.964368284;78
cvector;2048;g++;-O2;26.79;0.967097604;79
cvector;2048;g++;-O2;26.93;0.965427744;80
cvector;2048;g++;-O2;26.74;0.964247668;81
cvector;2048;g++;-O2;26.85;0.966439785;82
cvector;2048;g++;-O2;26.90;0.965314282;83
cvector;2048;g++;-O2;26.79;0.964657184;84
cvector;2048;g++;-O2;26.63;0.965334590;85
cvector;2048;g++;-O2;26.93;0.967938766;86
cvector;2048;g++;-O2;26.85;0.967713185;87
cvector;2048;g++;-O2;26.96;0.967195598;88
cvector;2048;g++;-O2;26.91;0.965026864;89
cvector;2048;g++;-O2;26.92;0.966622086;90
cvector;2048;g++;-O2;26.86;0.968476912;91
cvector;2048;g++;-O2;26.84;0.966579516;92
cvector;2048;g++;-O2;27.48;0.966690163;93
cvector;2048;g++;-O2;27.07;0.965853549;94
cvector;2048;g++;-O2;26.87;0.967827819;95
cvector;2048;g++;-O2;26.87;0.967438903;96
cvector;2048;g++;-O2;26.81;0.967215274;97
cvector;2048;g++;-O2;26.94;0.964174832;98
cvector;2048;g++;-O2;26.90;0.968290354;99
string;512;g++;-O2;6.89;0.245120803;00
string;512;g++;-O2;6.82;0.244926188;01
string;512;g++;-O2;6.93;0.244232051;02
string;512;g++;-O2;6.83;0.244893157;03
string;512;g++;-O2;6.92;0.244411618;04
string;512;g++;-O2;6.81;0.244890512;05
string;512;g++;-O2;6.91;0.243797500;06
string;512;g++;-O2;6.96;0.244065140;07
string;512;g++;-O2;6.92;0.243335376;08
string;512;g++;-O2;6.84;0.243812127;09
string;512;g++;-O2;6.81;0.244867158;10
string;512;g++;-O2;7.10;0.244921800;11
string;512;g++;-O2;6.84;0.245247880;12
string;512;g++;-O2;6.91;0.243384417;13
string;512;g++;-O2;6.82;0.244868722;14
string;512;g++;-O2;6.85;0.244995538;15
string;512;g++;-O2;6.85;0.244658308;16
string;512;g++;-O2;6.76;0.244290871;17
string;512;g++;-O2;6.76;0.244765378;18
string;512;g++;-O2;6.80;0.244392532;19
string;512;g++;-O2;6.88;0.243681303;20
string;512;g++;-O2;6.83;0.244878480;21
string;512;g++;-O2;6.90;0.243512397;22
string;512;g++;-O2;6.78;0.245270713;23
string;512;g++;-O2;6.76;0.244215601;24
string;512;g++;-O2;6.84;0.244159416;25
string;512;g++;-O2;6.85;0.244518738;26
string;512;g++;-O2;6.96;0.245199019;27
string;512;g++;-O2;6.87;0.244405977;28
string;512;g++;-O2;6.90;0.245050702;29
string;512;g++;-O2;6.80;0.244855296;30
string;512;g++;-O2;6.87;0.244405766;31
string;512;g++;-O2;6.79;0.243999156;32
string;512;g++;-O2;6.81;0.244468153;33
string;512;g++;-O2;6.77;0.244629484;34
string;512;g++;-O2;6.88;0.244043129;35
string;512;g++;-O2;6.78;0.244736815;36
string;512;g++;-O2;6.79;0.244808138;37
string;512;g++;-O2;6.84;0.245580662;38
string;512;g++;-O2;6.82;0.244786347;39
string;512;g++;-O2;6.78;0.244943171;40
string;512;g++;-O2;6.80;0.244387242;41
string;512;g++;-O2;6.80;0.244603436;42
string;512;g++;-O2;6.81;0.244434550;43
string;512;g++;-O2;6.80;0.244586915;44
string;512;g++;-O2;6.82;0.244383976;45
string;512;g++;-O2;6.79;0.244931318;46
string;512;g++;-O2;6.82;0.245122084;47
string;512;g++;-O2;6.80;0.244442625;48
string;512;g++;-O2;6.84;0.245018332;49
string;512;g++;-O2;6.82;0.244559925;50
string;512;g++;-O2;6.83;0.244449719;51
string;512;g++;-O2;7.01;0.244054360;52
string;512;g++;-O2;6.79;0.244760259;53
string;512;g++;-O2;7.01;0.245310508;54
string;512;g++;-O2;6.75;0.244860136;55
string;512;g++;-O2;6.95;0.244587777;56
string;512;g++;-O2;6.82;0.245514279;57
string;512;g++;-O2;6.82;0.244525950;58
string;512;g++;-O2;6.79;0.245078554;59
string;512;g++;-O2;6.81;0.244837834;60
string;512;g++;-O2;6.81;0.244581464;61
string;512;g++;-O2;6.82;0.244682183;62
string;512;g++;-O2;6.85;0.244286484;63
string;512;g++;-O2;6.83;0.245075057;64
string;512;g++;-O2;6.80;0.244671854;65
string;512;g++;-O2;6.84;0.245054409;66
string;512;g++;-O2;6.84;0.243689447;67
string;512;g++;-O2;6.82;0.243487770;68
string;512;g++;-O2;6.83;0.244764648;69
string;512;g++;-O2;6.79;0.245135640;70
string;512;g++;-O2;6.83;0.243690289;71
string;512;g++;-O2;6.88;0.244214408;72
string;512;g++;-O2;6.72;0.244345594;73
string;512;g++;-O2;6.78;0.244061544;74
string;512;g++;-O2;6.87;0.244047677;75
string;512;g++;-O2;6.78;0.245064858;76
string;512;g++;-O2;6.97;0.244298065;77
string;512;g++;-O2;6.82;0.244758926;78
string;512;g++;-O2;7.01;0.243670963;79
string;512;g++;-O2;6.84;0.244785276;80
string;512;g++;-O2;6.86;0.245104212;81
string;512;g++;-O2;6.81;0.244640966;82
string;512;g++;-O2;6.85;0.243934014;83
string;512;g++;-O2;6.77;0.243402692;84
string;512;g++;-O2;6.80;0.244764237;85
string;512;g++;-O2;6.85;0.243682695;86
string;512;g++;-O2;6.84;0.245444578;87
string;512;g++;-O2;6.78;0.243024676;88
string;512;g++;-O2;6.85;0.244900471;89
string;512;g++;-O2;6.81;0.245093552;90
string;512;g++;-O2;6.81;0.245587936;91
string;512;g++;-O2;6.82;0.243835100;92
string;512;g++;-O2;6.82;0.244852281;93
string;512;g++;-O2;6.79;0.244443597;94
string;512;g++;-O2;6.82;0.245062013;95
string;512;g++;-O2;6.78;0.244974349;96
string;512;g++;-O2;6.74;0.244775949;97
string;512;g++;-O2;6.82;0.243804011;98
string;512;g++;-O2;6.76;0.244792570;99
string;1024;g++;-O2;13.44;0.486802408;00
string;1024;g++;-O2;13.74;0.486570103;01
string;1024;g++;-O2;14.92;0.485020277;02
string;1024;g++;-O2;13.64;0.484926642;03
string;1024;g++;-O2;13.45;0.486432036;04
string;1024;g++;-O2;13.47;0.486012412;05
string;1024;g++;-O2;13.62;0.484789346;06
string;1024;g++;-O2;13.52;0.486579973;07
string;1024;g++;-O2;13.58;0.487197296;08
string;1024;g++;-O2;13.55;0.486687583;09
string;1024;g++;-O2;13.58;0.486743528;10
string;1024;g++;-O2;13.54;0.485594230;11
string;1024;g++;-O2;13.42;0.485452746;12
string;1024;g++;-O2;13.52;0.486073506;13
string;1024;g++;-O2;13.64;0.487059057;14
string;1024;g++;-O2;13.50;0.486138237;15
string;1024;g++;-O2;13.51;0.486290170;16
string;1024;g++;-O2;13.58;0.486608585;17
string;1024;g++;-O2;13.51;0.483611004;18
string;1024;g++;-O2;13.57;0.484999378;19
string;1024;g++;-O2;13.60;0.485734842;20
string;1024;g++;-O2;13.59;0.486671964;21
string;1024;g++;-O2;13.43;0.486239917;22
string;1024;g++;-O2;13.54;0.485385790;23
string;1024;g++;-O2;13.51;0.483298038;24
string;1024;g++;-O2;13.61;0.489658265;25
string;1024;g++;-O2;13.56;0.484823710;26
string;1024;g++;-O2;13.47;0.484145944;27
string;1024;g++;-O2;13.59;0.487199320;28
string;1024;g++;-O2;13.50;0.486538054;29
